Instância,Com conflitos,Conflitos,Ordem,Executou,Anúncios,Quadros,Tamanho quadro,Espaço ocupado,Métrica,Tempo,Melhor iteração,Solução,Iterações
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,1,S,100.0,75.0,50.0,3749.0,1.0,583.4251482486725,59.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_1.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_1.csv
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,2,S,100.0,75.0,50.0,3750.0,0.0,22.770590782165527,6.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_2.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_2.csv
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,3,S,100.0,75.0,50.0,3750.0,0.0,145.53761410713196,46.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_3.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_3.csv
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,4,S,100.0,75.0,50.0,3750.0,0.0,220.8428919315338,22.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_4.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_4.csv
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,5,S,100.0,75.0,50.0,3750.0,0.0,70.04150390625,23.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_5.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_5.csv
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,6,S,100.0,75.0,50.0,3749.0,1.0,294.5277044773102,21.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_6.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_6.csv
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,7,S,100.0,75.0,50.0,3749.0,1.0,165.70983004570007,0.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_7.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_7.csv
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,8,S,100.0,75.0,50.0,3750.0,0.0,150.27726197242737,79.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_8.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_8.csv
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,9,S,100.0,75.0,50.0,3750.0,0.0,103.33676052093506,73.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_9.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_9.csv
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,10,S,100.0,75.0,50.0,3749.0,1.0,244.8739306926728,30.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_10.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_10.csv
instancias/Aleatorio/aleatorio_pequeno_02/,N,0,11,S,100.0,75.0,50.0,3750.0,0.0,26.64070773124695,13.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_N_solucao_11.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_N_iteracoes_11.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,1,S,100.0,75.0,50.0,3744.0,6.0,266.9564719200134,58.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_1.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_1.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,2,S,100.0,75.0,50.0,3744.0,6.0,331.2385764122009,30.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_2.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_2.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,3,S,100.0,75.0,50.0,3744.0,6.0,280.9088611602783,7.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_3.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_3.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,4,S,100.0,75.0,50.0,3744.0,6.0,396.54964876174927,23.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_4.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_4.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,5,S,100.0,75.0,50.0,3744.0,6.0,326.0356955528259,74.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_5.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_5.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,6,S,100.0,75.0,50.0,3742.0,30.0,370.98887038230896,10.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_6.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_6.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,7,S,100.0,75.0,50.0,3742.0,18.0,331.7764689922333,49.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_7.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_7.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,8,S,100.0,75.0,50.0,3744.0,6.0,452.5701825618744,0.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_8.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_8.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,9,S,100.0,75.0,50.0,3744.0,6.0,463.0132577419281,22.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_9.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_9.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,10,S,100.0,75.0,50.0,3742.0,50.0,376.810928106308,42.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_10.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_10.csv
instancias/Aleatorio/aleatorio_pequeno_02/,S,30,11,S,100.0,75.0,50.0,3744.0,6.0,273.43028831481934,73.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_02_S_solucao_11.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_02_S_iteracoes_11.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,1,S,100.0,75.0,50.0,3748.0,4.0,124.51041054725648,10.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_1.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_1.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,2,S,100.0,75.0,50.0,3748.0,4.0,222.90328645706177,49.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_2.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_2.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,3,S,100.0,75.0,50.0,3748.0,4.0,197.23917937278748,73.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_3.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_3.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,4,S,100.0,75.0,50.0,3746.0,4.0,147.81727528572085,72.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_4.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_4.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,5,S,100.0,75.0,50.0,3747.0,9.0,103.52883863449097,30.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_5.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_5.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,6,S,100.0,75.0,50.0,3748.0,4.0,174.50530099868774,31.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_6.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_6.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,7,S,100.0,75.0,50.0,3748.0,4.0,171.20511102676392,25.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_7.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_7.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,8,S,100.0,75.0,50.0,3748.0,4.0,147.32532668113708,18.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_8.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_8.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,9,S,100.0,75.0,50.0,3748.0,4.0,150.0173418521881,1.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_9.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_9.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,10,S,100.0,75.0,50.0,3748.0,4.0,125.55594992637634,40.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_10.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_10.csv
instancias/Aleatorio/aleatorio_pequeno_03/,N,0,11,S,100.0,75.0,50.0,3748.0,4.0,195.1619141101837,26.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_N_solucao_11.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_N_iteracoes_11.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,1,S,100.0,75.0,50.0,3731.0,21.0,256.7934443950653,40.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_1.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_1.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,2,S,100.0,75.0,50.0,3730.0,20.0,610.6592090129852,31.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_2.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_2.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,3,S,100.0,75.0,50.0,3736.0,18.0,450.6566526889801,67.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_3.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_3.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,4,S,100.0,75.0,50.0,3731.0,21.0,332.180903673172,9.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_4.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_4.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,5,S,100.0,75.0,50.0,3731.0,41.0,361.4755802154541,23.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_5.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_5.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,6,S,100.0,75.0,50.0,3731.0,41.0,269.2149884700775,0.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_6.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_6.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,7,S,100.0,75.0,50.0,3731.0,41.0,403.03841614723206,3.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_7.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_7.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,8,S,100.0,75.0,50.0,3731.0,41.0,528.3841106891632,35.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_8.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_8.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,9,S,100.0,75.0,50.0,3731.0,41.0,552.825620174408,49.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_9.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_9.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,10,S,100.0,75.0,50.0,3731.0,41.0,642.1873648166656,49.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_10.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_10.csv
instancias/Aleatorio/aleatorio_pequeno_03/,S,30,11,S,100.0,75.0,50.0,3731.0,21.0,639.7686877250671,28.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_03_S_solucao_11.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_03_S_iteracoes_11.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,1,S,100.0,75.0,50.0,3739.0,67.0,311.3904263973236,66.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_1.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_1.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,2,S,100.0,75.0,50.0,3742.0,50.0,233.3132147789001,47.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_2.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_2.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,3,S,100.0,75.0,50.0,3739.0,67.0,325.0216546058655,50.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_3.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_3.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,4,S,100.0,75.0,50.0,3742.0,50.0,440.5411148071289,87.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_4.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_4.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,5,S,100.0,75.0,50.0,3739.0,67.0,260.583288192749,72.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_5.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_5.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,6,S,100.0,75.0,50.0,3742.0,22.0,328.72123408317566,9.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_6.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_6.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,7,S,100.0,75.0,50.0,3736.0,82.0,131.65983510017395,40.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_7.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_7.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,8,S,100.0,75.0,50.0,3740.0,30.0,282.3890881538391,19.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_8.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_8.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,9,S,100.0,75.0,50.0,3744.0,18.0,247.95482754707336,46.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_9.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_9.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,10,S,100.0,75.0,50.0,3735.0,21.0,322.03163051605225,78.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_10.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_10.csv
instancias/Aleatorio/aleatorio_pequeno_04/,N,0,11,S,100.0,75.0,50.0,3740.0,30.0,414.8550043106079,29.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_N_solucao_11.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_N_iteracoes_11.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,1,S,100.0,75.0,50.0,3711.0,53.0,225.5975248813629,38.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_1.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_1.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,2,S,100.0,75.0,50.0,3708.0,80.0,203.39226746559143,28.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_2.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_2.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,3,S,100.0,75.0,50.0,3714.0,42.0,151.35958123207092,87.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_3.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_3.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,4,S,100.0,75.0,50.0,3710.0,56.0,204.0031356811524,25.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_4.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_4.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,5,S,100.0,75.0,50.0,3711.0,53.0,153.47024941444397,63.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_5.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_5.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,6,S,100.0,75.0,50.0,3710.0,56.0,126.64804077148438,54.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_6.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_6.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,7,S,100.0,75.0,50.0,3711.0,53.0,85.08801770210266,25.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_7.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_7.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,8,S,100.0,75.0,50.0,3711.0,53.0,89.37470579147339,6.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_8.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_8.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,9,S,100.0,75.0,50.0,3710.0,56.0,122.90517234802246,36.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_9.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_9.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,10,S,100.0,75.0,50.0,3706.0,98.0,99.28626704216003,28.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_10.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_10.csv
instancias/Aleatorio/aleatorio_pequeno_04/,S,30,11,S,100.0,75.0,50.0,3711.0,53.0,102.72463726997375,65.0,resultados/solucoes/instancias/Aleatorio/aleatorio_pequeno_04_S_solucao_11.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_pequeno_04_S_iteracoes_11.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,1,S,500.0,250.0,100.0,25000.0,0.0,64.7459123134613,0.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_1.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_1.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,2,S,500.0,250.0,100.0,25000.0,0.0,2826.806651115417,29.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_2.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_2.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,3,S,500.0,250.0,100.0,25000.0,0.0,393.10551476478577,5.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_3.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_3.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,4,S,500.0,250.0,100.0,25000.0,0.0,242.914954662323,2.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_4.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_4.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,5,S,500.0,250.0,100.0,25000.0,0.0,323.5362956523895,7.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_5.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_5.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,6,S,500.0,250.0,100.0,25000.0,0.0,216.2400841712952,2.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_6.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_6.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,7,S,500.0,250.0,100.0,25000.0,0.0,1602.5501046180725,26.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_7.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_7.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,8,S,500.0,250.0,100.0,25000.0,0.0,804.9506466388702,14.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_8.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_8.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,9,S,500.0,250.0,100.0,25000.0,0.0,971.9366638660432,14.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_9.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_9.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,10,S,500.0,250.0,100.0,25000.0,0.0,1165.4494326114657,18.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_10.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_10.csv
instancias/Aleatorio/aleatorio_medio_00/,N,0,11,S,500.0,250.0,100.0,25000.0,0.0,1529.964619398117,18.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_N_solucao_11.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_N_iteracoes_11.csv
instancias/Aleatorio/aleatorio_medio_00/,S,30,1,S,500.0,250.0,100.0,24996.0,8.0,2646.3112857341766,53.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_S_solucao_1.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_S_iteracoes_1.csv
instancias/Aleatorio/aleatorio_medio_00/,S,30,2,S,500.0,250.0,100.0,24998.0,4.0,4457.662653207779,19.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_S_solucao_2.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_S_iteracoes_2.csv
instancias/Aleatorio/aleatorio_medio_00/,S,30,3,S,500.0,250.0,100.0,24999.0,1.0,4532.44860291481,64.0,resultados/solucoes/instancias/Aleatorio/aleatorio_medio_00_S_solucao_3.csv,resultados/iteracoes/instancias/Aleatorio/aleatorio_medio_00_S_iteracoes_3.csv
